time_us,x_um,v_m_s,aod_center_um,aod_depth_uK,slm_depth_uK,kinetic_uK,aod_potential_uK,slm_potential_uK,total_potential_uK,total_energy_uK
2.15,2.399962516449654,-4.045499083697685e-05,2.399659669810948,279.99999999999994,140.0,1.3080454385524534e-05,-279.9999624800898,-0.0310048753425127,-280.03096735543227,-280.0309542749779
2.2,2.399960457320889,-4.192797144586527e-05,2.399643694684671,279.99999999999994,140.0,1.4050323322639767e-05,-279.99995895274026,-0.031005323065271505,-280.03096427580556,-280.0309502254823
2.25,2.39995832365251,-4.343694672196288e-05,2.399627354951354,279.99999999999994,140.0,1.5079856078594099e-05,-279.99995518843406,-0.031005787001825193,-280.0309609754359,-280.0309458955798
2.3,2.399956113626217,-4.498265687015557e-05,2.3996106507295303,279.99999999999994,140.0,1.617218954142365e-05,-279.99995117760426,-0.031006267548230756,-280.03095744515247,-280.03094127296293
2.35,2.399953825386823,-4.656583709944358e-05,2.3995935821377317,279.99999999999994,140.0,1.7330593888034252e-05,-279.999946910582,-0.031006765108614102,-280.0309536756906,-280.03093634509673
2.4,2.399951457042507,-4.818721752902087e-05,2.399576149294492,279.99999999999994,140.0,1.8558476254733453e-05,-279.9999423776031,-0.03100728009511708,-280.0309496576982,-280.03093109922196
2.4499999999999997,2.39994900666507,-4.9847523095002446e-05,2.399558352318344,279.99999999999994,140.0,1.9859384434258655e-05,-279.99993756881514,-0.031007812927844606,-280.030945381743,-280.0309255223586
2.5,2.3999464722901975,-5.154747345781528e-05,2.3995401913278207,279.99999999999994,140.0,2.123701059614654e-05,-279.9999324742842,-0.031008364034811577,-280.03094083831905,-280.0309196013084
2.55,2.3999438519177243,-5.328778291026311e-05,2.399521666441454,279.99999999999994,140.0,2.2695195027253623e-05,-279.99992708400185,-0.03100893385188653,-280.0309360178538,-280.03091332265876
2.5999999999999996,2.3999411435119065,-5.5069160286276545e-05,2.3995027777777778,279.99999999999994,140.0,2.4237929889208415e-05,-279.9999213878922,-0.031009522822736956,-280.0309309107149,-280.030906672785
2.65,2.399938345001696,-5.689230887035923e-05,2.399483525455324,279.99999999999994,140.0,2.586936298954714e-05,-279.99991537581883,-0.031010131398772057,-280.0309255072176,-280.03089963785465
2.7,2.3999354542810196,-5.875792630774312e-05,2.399463909592626,279.99999999999994,140.0,2.759380156326075e-05,-279.99990903759226,-0.03101076003908592,-280.0309197976313,-280.03089220382975
2.75,2.399932469209065,-6.0666704515264776e-05,2.399443930308217,279.99999999999994,140.0,2.9415716061456093e-05,-279.99990236297685,-0.031011409210398425,-280.03091377218726,-280.0308843564712
2.8,2.3999293876105683,-6.261932959297291e-05,2.3994235877206287,279.99999999999994,140.0,3.133974394381036e-05,-279.99989534169816,-0.031012079386996152,-280.03090742108515,-280.03087608134126
2.8499999999999996,2.399926207276106,-6.46164817364787e-05,2.3994028819483955,279.99999999999994,140.0,3.337069347147861e-05,-279.99988796345053,-0.031012771050673318,-280.0309007345012,-280.03086736380766
2.9,2.399922925962395,-6.665883515006003e-05,2.399381813110049,279.99999999999994,140.0,3.551354749709581e-05,-279.99988021790375,-0.031013484690669512,-280.0308937025944,-280.0308581890469
2.9499999999999997,2.3999195413925913,-6.874705796053177e-05,2.399360381324122,279.99999999999994,140.0,3.77734672484992e-05,-279.999872094711,-0.03101422080360922,-280.03088631551464,-280.0308485420474
3.0,2.3999160512565987,-7.088181213189071e-05,2.3993385867091486,279.99999999999994,140.0,4.015579610277915e-05,-279.9998635835163,-0.031014979893438856,-280.0308785634097,-280.0308384076136
3.05,2.3999124532113782,-7.306375338074967e-05,2.3993164293836604,279.99999999999994,140.0,4.266606334726049e-05,-279.99985467396135,-0.031015762471363697,-280.03087043643274,-280.03082777036934
3.1,2.3999087448812606,-7.529353109256854e-05,2.399293909466191,279.99999999999994,140.0,4.530998792399866e-05,-279.9998453556938,-0.031016569055783774,-280.0308619247496,-280.0308166147617
3.15,2.399904923858269,-7.757178823869347e-05,2.399271027075273,279.99999999999994,140.0,4.809348215437066e-05,-279.9998356183741,-0.03101740017222929,-280.03085301854634,-280.03080492506416
3.1999999999999997,2.399900987702437,-7.98991612942179e-05,2.399247782329439,279.99999999999994,140.0,5.102265544033728e-05,-279.99982545168325,-0.03101825635329493,-280.03084370803657,-280.0307926853811
3.25,2.3998969339421388,-8.227628015666914e-05,2.399224175347222,279.99999999999994,140.0,5.410381793893722e-05,-279.99981484533026,-0.03101913813857423,-280.0308339834689,-280.03077987965094
3.3,2.3998927600744207,-8.470376806553884e-05,2.3992002062471554,279.99999999999994,140.0,5.7343484206588985e-05,-279.99980378905985,-0.03102004607459154,-280.03082383513447,-280.03076649165024
3.3499999999999996,2.3998884635653326,-8.718224152266414e-05,2.3991758751477708,279.99999999999994,140.0,6.07483768097626e-05,-279.99979227265965,-0.03102098071473559,-280.03081325337445,-280.03075250499757
3.3999999999999995,2.3998840418502683,-8.971231021346619e-05,2.399151182167602,279.99999999999994,140.0,6.432542989858425e-05,-279.9997802859682,-0.031021942619190074,-280.0308022285874,-280.03073790315744
3.45,2.399879492334311,-9.229457692906197e-05,2.399126127425182,279.99999999999994,140.0,6.808179273995333e-05,-279.9997678188818,-0.03102293235486531,-280.03079075123674,-280.030722669444
3.5,2.3998748123925755,-9.492963748925652e-05,2.399100711039043,279.99999999999994,140.0,7.20248332067453e-05,-279.99975486136293,-0.031023950495328162,-280.0307788118583,-280.03070678702505
3.55,2.3998699993705617,-9.76180806664256e-05,2.3990749331277184,279.99999999999994,140.0,7.616214121968691e-05,-279.9997414034468,-0.031024997620731805,-280.0307664010675,-280.0306902389263
