freq_hz,target_psd,welch_hi,welch_lo,welch_mean
104492.1875,0.00010232169761482878,0.00011235616988413532,9.324680516172353e-05,0.00010226509571677902
105468.75,0.00010227892240864629,0.00011311506725038632,8.896732697271848e-05,0.00010097851530850986
106445.3125,0.00010223731846529652,0.00011363313079491253,9.138096232116603e-05,9.99608975809654e-05
107421.875,0.00010219684422350697,0.00012077221324637215,9.280073230306791e-05,0.000103056198526855
108398.4375,0.00010215745818613155,0.000114982712757058,9.330265025792648e-05,0.00010256956110896906
109375.0,0.00010211912278426855,0.00010843878302330289,9.052858899713957e-05,0.00010321933498891019
110351.5625,0.0001020817998362915,0.00011304622734356913,9.355645696227016e-05,0.00010222567196729106
111328.125,0.0001020454551011076,0.00011187237088978739,9.112810147574922e-05,0.00010123781740968758
112304.6875,0.00010201005369950199,0.00011525852007800102,9.546423882724683e-05,0.00010416564560721994
113281.25,0.00010197556407293764,0.00011347032317034385,9.33266200986023e-05,0.00010368755644387299
114257.8125,0.00010194195453609243,0.00011061539214363618,8.838638759665767e-05,0.00010353495820833427
115234.375,0.00010190919587762996,0.00011093196148980349,9.120245141817853e-05,0.00010351418207514488
116210.9375,0.00010187725928205157,0.00011072073956452599,9.306560926479973e-05,0.0001022669802146107
117187.5,0.00010184611766408587,0.00010873732097413598,9.009702890500522e-05,0.00010103482131000131
118164.0625,0.00010181574479095683,0.0001117193181968059,9.326821009939893e-05,0.00010177090559674898
119140.625,0.00010178611550691015,0.0001141877195811239,9.52616030890003e-05,0.00010226594009621127
120117.1875,0.00010175720590705536,0.00010854572634416258,8.822330993815599e-05,0.00010216306318513725
121093.75,0.00010172899259008508,0.00011181516195277258,9.347443956914913e-05,0.00010042324715482271
122070.3125,0.00010170145375237668,0.00011368791300121147,9.096952885462909e-05,9.995919425648021e-05
123046.875,0.00010167456759080498,0.00011062400594488104,9.169152921053584e-05,0.00010249113211652987
