gate_zone_um,beam_waist_um,gate_error_TO,gate_error_AR
30,372.67535070140286,0.0011737495253466568,0.0018851124543487474
30,373.6472945891784,0.0011752465519275779,0.0018877759219768642
30,374.6192384769539,0.0011767393814353655,0.0018894757930101314
30,375.5911823647295,0.0011782258813176627,0.0018930519536132229
30,376.563126252505,0.0011797190184749118,0.001894540861775651
30,377.5350701402806,0.00118120504732655,0.0018963471147103172
30,378.5070140280562,0.0011826850962457502,0.0018997965801015315
30,379.4789579158317,0.0011841728663768425,0.001901874144044191
30,380.4509018036073,0.0011856536394272421,0.001904541564297646
30,381.4228456913828,0.0011871343561696834,0.001905310292230733
30,382.3947895791583,0.0011886113473681403,0.0019093061966548586
30,383.3667334669339,0.0011900845583363573,0.001912595672280193
30,384.33867735470943,0.0011915657171651661,0.0019142384008060676
30,385.310621242485,0.0011930309661607463,0.0019169992779562994
30,386.2825651302606,0.0011945079946743542,0.0019182765886941455
30,387.2545090180361,0.0011959791389719587,0.0019215185219078057
30,388.22645290581164,0.0011974434641316423,0.0019240887320145506
30,389.19839679358716,0.001198910430892819,0.0019256451611258107
30,390.17034068136275,0.0012003793105609395,0.0019287518402708592
30,391.1422845691383,0.0012018366390237345,0.001929949370672146
30,392.11422845691385,0.0012032959410953614,0.0019332301652579265
30,393.08617234468943,0.0012047582022782777,0.0019353151288725723
30,394.05811623246495,0.0012062156309945449,0.0019386728323415037
30,395.03006012024053,0.0012076721324452144,0.0019405219725259215
30,396.00200400801606,0.0012091236540010541,0.0019425153943474216
30,396.9739478957916,0.0012105779695169572,0.0019440586201955323
30,397.94589178356716,0.0012120317227318766,0.0019479747197665986
30,398.91783567134274,0.0012134813969070235,0.0019498176250906107
30,399.88977955911827,0.0012149295111584246,0.0019521471848007454
30,400.86172344689385,0.0012163687913571142,0.001953661604427559
30,401.83366733466937,0.0012178080338349773,0.001956051739815501
30,402.80561122244495,0.0012192581753033283,0.0019575755932543792
30,403.7775551102205,0.0012207032690432218,0.0019588491369254557
30,404.749498997996,0.0012221372816357823,0.001962699573856974
30,405.7214428857716,0.001223577754919103,0.0019649771882568334
