species,mass,wavelength,slm_wavelength,waist,depth_uK,slm_depth_uK,temperature_uK,tau_us,geometry,trajectory,distance_um,duration_us,protocol,repeats,ramp_us,hold_us,disorder,alignment_nm,rin,pointing,dt_us,noise_us,shots,average_m_s,peak_m_s,peak_x_m_s,peak_y_m_s,peak_accel_m_s2,interior_peak_jerk_m_s3,acceleration_join_jump_m_s2,complete_oneway_us,omega_r_rad_s,maximum_static_force_acceleration,tau_over_T,repeat,alive,survival,lower,upper,conditional_loss,median_energy_uK,energy_p95_uK,group,previous_alive,elapsed_total_us,representative_file,representative_seed,seeds,seed_count,source_files,status99,status999
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,10240,0.16999999999999998,0.26562499999999994,0.26562499999999994,0.0,283.3333333333333,283333.3333333333,283.3333333333333,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,2,10239,0.99990234375,0.9994560156424577,0.9999975275608706,0.0,-230.6036550361465,-169.3368500609892,convergence,10239,6200.0,runs\convergence\35026329a7cbdfe46b.json,26091731,"26091731,26091721,26091722",3,runs\convergence\35026329a7cbdfe46b.json;runs\repeat_confirm\2b05cff23014a720c1.json;runs\confirm\2ba581f0452a8be97f.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,10240,0.16999999999999998,0.26562499999999994,0.26562499999999994,0.0,283.3333333333333,283333.3333333333,283.3333333333333,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,3,10239,0.99990234375,0.9994560156424577,0.9999975275608706,0.0,-230.4131641094788,-168.8295157017114,convergence,10239,9300.0,runs\convergence\35026329a7cbdfe46b.json,26091731,"26091731,26091721,26091722",3,runs\convergence\35026329a7cbdfe46b.json;runs\repeat_confirm\2b05cff23014a720c1.json;runs\confirm\2ba581f0452a8be97f.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,10240,0.16999999999999998,0.26562499999999994,0.26562499999999994,0.0,283.3333333333333,283333.3333333333,283.3333333333333,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,4,10239,0.99990234375,0.9994560156424577,0.9999975275608706,0.0,-230.41912932252274,-168.42706316351092,convergence,10239,12400.0,runs\convergence\35026329a7cbdfe46b.json,26091731,"26091731,26091721,26091722",3,runs\convergence\35026329a7cbdfe46b.json;runs\repeat_confirm\2b05cff23014a720c1.json;runs\confirm\2ba581f0452a8be97f.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,10240,0.16999999999999998,0.26562499999999994,0.26562499999999994,0.0,283.3333333333333,283333.3333333333,283.3333333333333,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,5,10239,0.99990234375,0.9994560156424577,0.9999975275608706,0.0,-230.2128192109494,-168.66785147774505,convergence,10239,15500.0,runs\convergence\35026329a7cbdfe46b.json,26091731,"26091731,26091721,26091722",3,runs\convergence\35026329a7cbdfe46b.json;runs\repeat_confirm\2b05cff23014a720c1.json;runs\confirm\2ba581f0452a8be97f.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,10240,0.16999999999999998,0.26562499999999994,0.26562499999999994,0.0,283.3333333333333,283333.3333333333,283.3333333333333,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,6,10239,0.99990234375,0.9994560156424577,0.9999975275608706,0.0,-230.10930681395146,-168.7078741992723,convergence,10239,18600.0,runs\convergence\35026329a7cbdfe46b.json,26091731,"26091731,26091721,26091722",3,runs\convergence\35026329a7cbdfe46b.json;runs\repeat_confirm\2b05cff23014a720c1.json;runs\confirm\2ba581f0452a8be97f.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,10240,0.16999999999999998,0.26562499999999994,0.26562499999999994,0.0,283.3333333333333,283333.3333333333,283.3333333333333,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,7,10239,0.99990234375,0.9994560156424577,0.9999975275608706,0.0,-230.14086450297305,-168.8179715196273,convergence,10239,21700.0,runs\convergence\35026329a7cbdfe46b.json,26091731,"26091731,26091721,26091722",3,runs\convergence\35026329a7cbdfe46b.json;runs\repeat_confirm\2b05cff23014a720c1.json;runs\confirm\2ba581f0452a8be97f.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,10240,0.16999999999999998,0.26562499999999994,0.26562499999999994,0.0,283.3333333333333,283333.3333333333,283.3333333333333,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,8,10239,0.99990234375,0.9994560156424577,0.9999975275608706,0.0,-230.09334771671965,-168.29590283728814,convergence,10239,24800.0,runs\convergence\35026329a7cbdfe46b.json,26091731,"26091731,26091721,26091722",3,runs\convergence\35026329a7cbdfe46b.json;runs\repeat_confirm\2b05cff23014a720c1.json;runs\confirm\2ba581f0452a8be97f.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,10240,0.16999999999999998,0.26562499999999994,0.26562499999999994,0.0,283.3333333333333,283333.3333333333,283.3333333333333,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,9,10239,0.99990234375,0.9994560156424577,0.9999975275608706,0.0,-230.09762666782916,-168.46367754231773,convergence,10239,27900.0,runs\convergence\35026329a7cbdfe46b.json,26091731,"26091731,26091721,26091722",3,runs\convergence\35026329a7cbdfe46b.json;runs\repeat_confirm\2b05cff23014a720c1.json;runs\confirm\2ba581f0452a8be97f.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,10240,0.16999999999999998,0.26562499999999994,0.26562499999999994,0.0,283.3333333333333,283333.3333333333,283.3333333333333,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,10,10239,0.99990234375,0.9994560156424577,0.9999975275608706,0.0,-230.0584827531285,-168.56275316205438,convergence,10239,31000.0,runs\convergence\35026329a7cbdfe46b.json,26091731,"26091731,26091721,26091722",3,runs\convergence\35026329a7cbdfe46b.json;runs\repeat_confirm\2b05cff23014a720c1.json;runs\confirm\2ba581f0452a8be97f.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,10240,0.16999999999999998,0.26562499999999994,0.26562499999999994,0.0,283.3333333333333,283333.3333333333,283.3333333333333,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,11,10239,0.99990234375,0.9994560156424577,0.9999975275608706,0.0,-229.95254691816723,-168.0478132704569,convergence,10239,34100.0,runs\convergence\35026329a7cbdfe46b.json,26091731,"26091731,26091721,26091722",3,runs\convergence\35026329a7cbdfe46b.json;runs\repeat_confirm\2b05cff23014a720c1.json;runs\confirm\2ba581f0452a8be97f.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,10240,0.16999999999999998,0.26562499999999994,0.26562499999999994,0.0,283.3333333333333,283333.3333333333,283.3333333333333,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,12,10239,0.99990234375,0.9994560156424577,0.9999975275608706,0.0,-229.92369633530134,-168.32076148403925,convergence,10239,37200.0,runs\convergence\35026329a7cbdfe46b.json,26091731,"26091731,26091721,26091722",3,runs\convergence\35026329a7cbdfe46b.json;runs\repeat_confirm\2b05cff23014a720c1.json;runs\confirm\2ba581f0452a8be97f.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,10240,0.16999999999999998,0.26562499999999994,0.26562499999999994,0.0,283.3333333333333,283333.3333333333,283.3333333333333,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,13,10239,0.99990234375,0.9994560156424577,0.9999975275608706,0.0,-229.96480039152686,-167.8039896813099,convergence,10239,40300.0,runs\convergence\35026329a7cbdfe46b.json,26091731,"26091731,26091721,26091722",3,runs\convergence\35026329a7cbdfe46b.json;runs\repeat_confirm\2b05cff23014a720c1.json;runs\confirm\2ba581f0452a8be97f.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,10240,0.16999999999999998,0.26562499999999994,0.26562499999999994,0.0,283.3333333333333,283333.3333333333,283.3333333333333,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,14,10238,0.9998046875,0.9992946440624724,0.9999763458748747,9.766578767456124e-05,-230.01739047445494,-168.13504920308543,convergence,10239,43400.0,runs\convergence\35026329a7cbdfe46b.json,26091731,"26091731,26091721,26091722",3,runs\convergence\35026329a7cbdfe46b.json;runs\repeat_confirm\2b05cff23014a720c1.json;runs\confirm\2ba581f0452a8be97f.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,10240,0.16999999999999998,0.26562499999999994,0.26562499999999994,0.0,283.3333333333333,283333.3333333333,283.3333333333333,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,15,10238,0.9998046875,0.9992946440624724,0.9999763458748747,0.0,-229.95863094763618,-167.86948442045193,convergence,10238,46500.0,runs\convergence\35026329a7cbdfe46b.json,26091731,"26091731,26091721,26091722",3,runs\convergence\35026329a7cbdfe46b.json;runs\repeat_confirm\2b05cff23014a720c1.json;runs\confirm\2ba581f0452a8be97f.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,10240,0.16999999999999998,0.26562499999999994,0.26562499999999994,0.0,283.3333333333333,283333.3333333333,283.3333333333333,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,16,10238,0.9998046875,0.9992946440624724,0.9999763458748747,0.0,-229.90023835009515,-167.4901234792881,convergence,10238,49600.0,runs\convergence\35026329a7cbdfe46b.json,26091731,"26091731,26091721,26091722",3,runs\convergence\35026329a7cbdfe46b.json;runs\repeat_confirm\2b05cff23014a720c1.json;runs\confirm\2ba581f0452a8be97f.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,10240,0.16999999999999998,0.26562499999999994,0.26562499999999994,0.0,283.3333333333333,283333.3333333333,283.3333333333333,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,17,10238,0.9998046875,0.9992946440624724,0.9999763458748747,0.0,-229.82778520120306,-167.29877575226467,convergence,10238,52700.0,runs\convergence\35026329a7cbdfe46b.json,26091731,"26091731,26091721,26091722",3,runs\convergence\35026329a7cbdfe46b.json;runs\repeat_confirm\2b05cff23014a720c1.json;runs\confirm\2ba581f0452a8be97f.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,10240,0.16999999999999998,0.26562499999999994,0.26562499999999994,0.0,283.3333333333333,283333.3333333333,283.3333333333333,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,18,10238,0.9998046875,0.9992946440624724,0.9999763458748747,0.0,-229.8499335411842,-167.67701083844915,convergence,10238,55800.0,runs\convergence\35026329a7cbdfe46b.json,26091731,"26091731,26091721,26091722",3,runs\convergence\35026329a7cbdfe46b.json;runs\repeat_confirm\2b05cff23014a720c1.json;runs\confirm\2ba581f0452a8be97f.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,10240,0.16999999999999998,0.26562499999999994,0.26562499999999994,0.0,283.3333333333333,283333.3333333333,283.3333333333333,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,19,10238,0.9998046875,0.9992946440624724,0.9999763458748747,0.0,-229.76139863531893,-167.97089276608324,convergence,10238,58900.0,runs\convergence\35026329a7cbdfe46b.json,26091731,"26091731,26091721,26091722",3,runs\convergence\35026329a7cbdfe46b.json;runs\repeat_confirm\2b05cff23014a720c1.json;runs\confirm\2ba581f0452a8be97f.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,10240,0.16999999999999998,0.26562499999999994,0.26562499999999994,0.0,283.3333333333333,283333.3333333333,283.3333333333333,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,20,10238,0.9998046875,0.9992946440624724,0.9999763458748747,0.0,-229.8624371435434,-167.21893993747184,convergence,10238,62000.0,runs\convergence\35026329a7cbdfe46b.json,26091731,"26091731,26091721,26091722",3,runs\convergence\35026329a7cbdfe46b.json;runs\repeat_confirm\2b05cff23014a720c1.json;runs\confirm\2ba581f0452a8be97f.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,10240,0.16999999999999998,0.26562499999999994,0.26562499999999994,0.0,283.3333333333333,283333.3333333333,283.3333333333333,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,21,10238,0.9998046875,0.9992946440624724,0.9999763458748747,0.0,-229.69430029579428,-166.97301831308172,convergence,10238,65100.0,runs\convergence\35026329a7cbdfe46b.json,26091731,"26091731,26091721,26091722",3,runs\convergence\35026329a7cbdfe46b.json;runs\repeat_confirm\2b05cff23014a720c1.json;runs\confirm\2ba581f0452a8be97f.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,10240,0.16999999999999998,0.26562499999999994,0.26562499999999994,0.0,283.3333333333333,283333.3333333333,283.3333333333333,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,22,10238,0.9998046875,0.9992946440624724,0.9999763458748747,0.0,-229.63268144428727,-166.56308392752572,convergence,10238,68200.0,runs\convergence\35026329a7cbdfe46b.json,26091731,"26091731,26091721,26091722",3,runs\convergence\35026329a7cbdfe46b.json;runs\repeat_confirm\2b05cff23014a720c1.json;runs\confirm\2ba581f0452a8be97f.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,10240,0.16999999999999998,0.26562499999999994,0.26562499999999994,0.0,283.3333333333333,283333.3333333333,283.3333333333333,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,23,10238,0.9998046875,0.9992946440624724,0.9999763458748747,0.0,-229.59856763675472,-166.8749057642972,convergence,10238,71300.0,runs\convergence\35026329a7cbdfe46b.json,26091731,"26091731,26091721,26091722",3,runs\convergence\35026329a7cbdfe46b.json;runs\repeat_confirm\2b05cff23014a720c1.json;runs\confirm\2ba581f0452a8be97f.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,10240,0.16999999999999998,0.26562499999999994,0.26562499999999994,0.0,283.3333333333333,283333.3333333333,283.3333333333333,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,24,10238,0.9998046875,0.9992946440624724,0.9999763458748747,0.0,-229.42860366029436,-166.97535982114212,convergence,10238,74400.0,runs\convergence\35026329a7cbdfe46b.json,26091731,"26091731,26091721,26091722",3,runs\convergence\35026329a7cbdfe46b.json;runs\repeat_confirm\2b05cff23014a720c1.json;runs\confirm\2ba581f0452a8be97f.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,10240,0.16999999999999998,0.26562499999999994,0.26562499999999994,0.0,283.3333333333333,283333.3333333333,283.3333333333333,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,25,10238,0.9998046875,0.9992946440624724,0.9999763458748747,0.0,-229.49239717345642,-167.15054751245842,convergence,10238,77500.0,runs\convergence\35026329a7cbdfe46b.json,26091731,"26091731,26091721,26091722",3,runs\convergence\35026329a7cbdfe46b.json;runs\repeat_confirm\2b05cff23014a720c1.json;runs\confirm\2ba581f0452a8be97f.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,10240,0.16999999999999998,0.26562499999999994,0.26562499999999994,0.0,283.3333333333333,283333.3333333333,283.3333333333333,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,26,10238,0.9998046875,0.9992946440624724,0.9999763458748747,0.0,-229.44321294592203,-167.05081679586095,convergence,10238,80600.0,runs\convergence\35026329a7cbdfe46b.json,26091731,"26091731,26091721,26091722",3,runs\convergence\35026329a7cbdfe46b.json;runs\repeat_confirm\2b05cff23014a720c1.json;runs\confirm\2ba581f0452a8be97f.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,10240,0.16999999999999998,0.26562499999999994,0.26562499999999994,0.0,283.3333333333333,283333.3333333333,283.3333333333333,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,27,10238,0.9998046875,0.9992946440624724,0.9999763458748747,0.0,-229.36210481036954,-166.3163179452977,convergence,10238,83700.0,runs\convergence\35026329a7cbdfe46b.json,26091731,"26091731,26091721,26091722",3,runs\convergence\35026329a7cbdfe46b.json;runs\repeat_confirm\2b05cff23014a720c1.json;runs\confirm\2ba581f0452a8be97f.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,10240,0.16999999999999998,0.26562499999999994,0.26562499999999994,0.0,283.3333333333333,283333.3333333333,283.3333333333333,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,28,10238,0.9998046875,0.9992946440624724,0.9999763458748747,0.0,-229.2859762921919,-165.94465381438707,convergence,10238,86800.0,runs\convergence\35026329a7cbdfe46b.json,26091731,"26091731,26091721,26091722",3,runs\convergence\35026329a7cbdfe46b.json;runs\repeat_confirm\2b05cff23014a720c1.json;runs\confirm\2ba581f0452a8be97f.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,10240,0.16999999999999998,0.26562499999999994,0.26562499999999994,0.0,283.3333333333333,283333.3333333333,283.3333333333333,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,29,10238,0.9998046875,0.9992946440624724,0.9999763458748747,0.0,-229.31318453224677,-165.93546277725446,convergence,10238,89900.0,runs\convergence\35026329a7cbdfe46b.json,26091731,"26091731,26091721,26091722",3,runs\convergence\35026329a7cbdfe46b.json;runs\repeat_confirm\2b05cff23014a720c1.json;runs\confirm\2ba581f0452a8be97f.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,10240,0.16999999999999998,0.26562499999999994,0.26562499999999994,0.0,283.3333333333333,283333.3333333333,283.3333333333333,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,30,10238,0.9998046875,0.9992946440624724,0.9999763458748747,0.0,-229.33568926795806,-165.71545552792583,convergence,10238,93000.0,runs\convergence\35026329a7cbdfe46b.json,26091731,"26091731,26091721,26091722",3,runs\convergence\35026329a7cbdfe46b.json;runs\repeat_confirm\2b05cff23014a720c1.json;runs\confirm\2ba581f0452a8be97f.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,10240,0.16999999999999998,0.26562499999999994,0.26562499999999994,0.0,283.3333333333333,283333.3333333333,283.3333333333333,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,31,10238,0.9998046875,0.9992946440624724,0.9999763458748747,0.0,-229.28586239084402,-166.2182935473844,convergence,10238,96100.0,runs\convergence\35026329a7cbdfe46b.json,26091731,"26091731,26091721,26091722",3,runs\convergence\35026329a7cbdfe46b.json;runs\repeat_confirm\2b05cff23014a720c1.json;runs\confirm\2ba581f0452a8be97f.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,10240,0.16999999999999998,0.26562499999999994,0.26562499999999994,0.0,283.3333333333333,283333.3333333333,283.3333333333333,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,32,10238,0.9998046875,0.9992946440624724,0.9999763458748747,0.0,-229.11181531558415,-166.54377491995058,convergence,10238,99200.0,runs\convergence\35026329a7cbdfe46b.json,26091731,"26091731,26091721,26091722",3,runs\convergence\35026329a7cbdfe46b.json;runs\repeat_confirm\2b05cff23014a720c1.json;runs\confirm\2ba581f0452a8be97f.json,supported,supported
