axis1_vmax_m_s,axis2_vmax_m_s,barrier_uK,distance_um,duration_us,geometry,min_depth_uK,n_minima_at_peak,path_vmax_m_s,profile,severity,split_fraction,v1_over_vs,v2_over_vs,zs1_peak_over_zr,zs2_peak_over_zr
1.0109417262276423,1.0109417262276423,0.0,610.0,800.0,diagonal,-279.99888000448,1,1.4296875000000002,minimum_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,3.7500000000000004,3.7500000000000004
1.0109417262276423,1.0109417262276423,0.0,610.0,800.0,diagonal,-279.99990128909724,1,1.4296875000000002,minimum_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,4.6875,4.6875
0.8087533809821137,0.8087533809821137,0.0,610.0,1000.0,diagonal,-280.0,1,1.14375,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.8087533809821137,0.8087533809821137,0.0,610.0,1000.0,diagonal,-280.0,1,1.14375,minimum_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,1.5000000000000002,1.5000000000000002
0.8087533809821137,0.8087533809821137,0.0,610.0,1000.0,diagonal,-279.99888000448,1,1.14375,minimum_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,2.25,2.25
0.8087533809821137,0.8087533809821137,0.0,610.0,1000.0,diagonal,-280.0,1,1.14375,minimum_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,3.0000000000000004,3.0000000000000004
0.8087533809821137,0.8087533809821137,0.0,610.0,1000.0,diagonal,-279.99888000448,1,1.14375,minimum_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,3.7500000000000004,3.7500000000000004
0.6739611508184281,0.6739611508184281,0.0,610.0,1200.0,diagonal,-280.0,1,0.9531250000000001,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.6739611508184281,0.6739611508184281,0.0,610.0,1200.0,diagonal,-279.99888000448,1,0.9531250000000001,minimum_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,1.2500000000000002,1.2500000000000002
0.6739611508184281,0.6739611508184281,0.0,610.0,1200.0,diagonal,-279.99972000028,1,0.9531250000000001,minimum_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,1.8750000000000002,1.8750000000000002
0.6739611508184281,0.6739611508184281,0.0,610.0,1200.0,diagonal,-280.0,1,0.9531250000000001,minimum_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,2.5000000000000004,2.5000000000000004
0.6739611508184281,0.6739611508184281,0.0,610.0,1200.0,diagonal,-279.99972000028,1,0.9531250000000001,minimum_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,3.125,3.125
0.5054708631138212,0.5054708631138212,0.0,610.0,1600.0,diagonal,-280.0,1,0.7148437500000001,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.5054708631138212,0.5054708631138212,0.0,610.0,1600.0,diagonal,-279.99937000141745,1,0.7148437500000001,minimum_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,0.9375000000000001,0.9375000000000001
0.5054708631138212,0.5054708631138212,0.0,610.0,1600.0,diagonal,-279.99914250262606,1,0.7148437500000001,minimum_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,1.4062500000000002,1.4062500000000002
0.5054708631138212,0.5054708631138212,0.0,610.0,1600.0,diagonal,-279.99972000028,1,0.7148437500000001,minimum_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,1.8750000000000002,1.8750000000000002
0.5054708631138212,0.5054708631138212,0.0,610.0,1600.0,diagonal,-279.999982500001,1,0.7148437500000001,minimum_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,2.34375,2.34375
0.40437669049105684,0.40437669049105684,0.0,610.0,2000.0,diagonal,-280.0,1,0.571875,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.40437669049105684,0.40437669049105684,0.0,610.0,2000.0,diagonal,-279.99888000448,1,0.571875,minimum_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,0.7500000000000001,0.7500000000000001
0.40437669049105684,0.40437669049105684,0.0,610.0,2000.0,diagonal,-279.99972000028,1,0.571875,minimum_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,1.125,1.125
0.40437669049105684,0.40437669049105684,0.0,610.0,2000.0,diagonal,-280.0,1,0.571875,minimum_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,1.5000000000000002,1.5000000000000002
0.40437669049105684,0.40437669049105684,0.0,610.0,2000.0,diagonal,-279.99972000028,1,0.571875,minimum_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,1.8750000000000002,1.8750000000000002
