# tweezer-experiment physical control table (v1)
# interpolation_between_rows: linear
# velocity_rule: provided
# source: compiled-protocol
# units: SI in header names
time_us,aod_x_um,aod_y_um,aod_vx_um_per_us,aod_vy_um_per_us,aod_depth_uK,slm_factor
25.2,0.0,0.0,0.0,0.0,4.823437500000001,1.0
25.299999999999997,0.0,0.0,0.0,0.0,4.861794704861111,1.0
25.4,0.0,0.0,0.0,0.0,4.900303819444445,1.0
25.5,0.0,0.0,0.0,0.0,4.938964843750003,1.0
25.599999999999998,0.0,0.0,0.0,0.0,4.977777777777779,1.0
25.7,0.0,0.0,0.0,0.0,5.0167426215277775,1.0
25.8,0.0,0.0,0.0,0.0,5.0558593750000025,1.0
25.9,0.0,0.0,0.0,0.0,5.095128038194447,1.0
26.0,0.0,0.0,0.0,0.0,5.134548611111113,1.0
26.099999999999998,0.0,0.0,0.0,0.0,5.174121093749999,1.0
26.2,0.0,0.0,0.0,0.0,5.213845486111113,1.0
26.299999999999997,0.0,0.0,0.0,0.0,5.253721788194445,1.0
26.4,0.0,0.0,0.0,0.0,5.293750000000001,1.0
26.5,0.0,0.0,0.0,0.0,5.333930121527779,1.0
26.599999999999998,0.0,0.0,0.0,0.0,5.374262152777779,1.0
26.7,0.0,0.0,0.0,0.0,5.414746093750002,1.0
26.799999999999997,0.0,0.0,0.0,0.0,5.455381944444445,1.0
26.9,0.0,0.0,0.0,0.0,5.496169704861114,1.0
27.0,0.0,0.0,0.0,0.0,5.537109375000001,1.0
27.099999999999998,0.0,0.0,0.0,0.0,5.578200954861111,1.0
27.199999999999996,0.0,0.0,0.0,0.0,5.6194444444444445,1.0
27.3,0.0,0.0,0.0,0.0,5.6608398437500025,1.0
27.4,0.0,0.0,0.0,0.0,5.70238715277778,1.0
27.499999999999996,0.0,0.0,0.0,0.0,5.744086371527777,1.0
27.6,0.0,0.0,0.0,0.0,5.785937500000001,1.0
27.7,0.0,0.0,0.0,0.0,5.827940538194446,1.0
27.799999999999997,0.0,0.0,0.0,0.0,5.870095486111111,1.0
27.9,0.0,0.0,0.0,0.0,5.912402343750001,1.0
28.0,0.0,0.0,0.0,0.0,5.9548611111111125,1.0
28.099999999999998,0.0,0.0,0.0,0.0,5.997471788194446,1.0
28.2,0.0,0.0,0.0,0.0,6.040234375000001,1.0
28.3,0.0,0.0,0.0,0.0,6.083148871527779,1.0
28.4,0.0,0.0,0.0,0.0,6.126215277777779,1.0
28.499999999999996,0.0,0.0,0.0,0.0,6.16943359375,1.0
28.599999999999998,0.0,0.0,0.0,0.0,6.212803819444445,1.0
28.7,0.0,0.0,0.0,0.0,6.256325954861114,1.0
28.799999999999997,0.0,0.0,0.0,0.0,6.3000000000000025,1.0
28.9,0.0,0.0,0.0,0.0,6.34382595486111,1.0
29.0,0.0,0.0,0.0,0.0,6.387803819444446,1.0
29.099999999999998,0.0,0.0,0.0,0.0,6.431933593750002,1.0
29.2,0.0,0.0,0.0,0.0,6.47621527777778,1.0
29.299999999999997,0.0,0.0,0.0,0.0,6.520648871527779,1.0
29.4,0.0,0.0,0.0,0.0,6.565234375000002,1.0
29.5,0.0,0.0,0.0,0.0,6.609971788194446,1.0
29.599999999999998,0.0,0.0,0.0,0.0,6.654861111111112,1.0
29.7,0.0,0.0,0.0,0.0,6.699902343750001,1.0
29.8,0.0,0.0,0.0,0.0,6.745095486111112,1.0
29.9,0.0,0.0,0.0,0.0,6.790440538194446,1.0
29.999999999999996,0.0,0.0,0.0,0.0,6.8359375,1.0
30.1,0.0,0.0,0.0,0.0,6.8815863715277805,1.0
30.2,0.0,0.0,0.0,0.0,6.92738715277778,1.0
30.299999999999997,0.0,0.0,0.0,0.0,6.973339843749999,1.0
30.4,0.0,0.0,0.0,0.0,7.019444444444447,1.0
30.5,0.0,0.0,0.0,0.0,7.065700954861113,1.0
30.599999999999998,0.0,0.0,0.0,0.0,7.112109375000003,1.0
30.7,0.0,0.0,0.0,0.0,7.158669704861112,1.0
30.799999999999997,0.0,0.0,0.0,0.0,7.205381944444445,1.0
30.9,0.0,0.0,0.0,0.0,7.252246093750002,1.0
31.0,0.0,0.0,0.0,0.0,7.299262152777782,1.0
31.099999999999998,0.0,0.0,0.0,0.0,7.346430121527779,1.0
31.2,0.0,0.0,0.0,0.0,7.393750000000002,1.0
31.3,0.0,0.0,0.0,0.0,7.441221788194448,1.0
31.4,0.0,0.0,0.0,0.0,7.488845486111111,1.0
31.5,0.0,0.0,0.0,0.0,7.536621093750003,1.0
31.599999999999994,0.0,0.0,0.0,0.0,7.584548611111112,1.0
31.7,0.0,0.0,0.0,0.0,7.6326280381944445,1.0
31.8,0.0,0.0,0.0,0.0,7.6808593750000025,1.0
31.899999999999995,0.0,0.0,0.0,0.0,7.729242621527777,1.0
32.0,0.0,0.0,0.0,0.0,7.777777777777781,1.0
32.1,0.0,0.0,0.0,0.0,7.826464843750003,1.0
32.199999999999996,0.0,0.0,0.0,0.0,7.875303819444446,1.0
32.3,0.0,0.0,0.0,0.0,7.924294704861112,1.0
32.4,0.0,0.0,0.0,0.0,7.9734375000000055,1.0
32.5,0.0,0.0,0.0,0.0,8.022732204861112,1.0
32.6,0.0,0.0,0.0,0.0,8.072178819444446,1.0
32.699999999999996,0.0,0.0,0.0,0.0,8.12177734375,1.0
32.8,0.0,0.0,0.0,0.0,8.171527777777778,1.0
32.9,0.0,0.0,0.0,0.0,8.22143012152778,1.0
32.99999999999999,0.0,0.0,0.0,0.0,8.271484375000002,1.0
33.1,0.0,0.0,0.0,0.0,8.321690538194444,1.0
33.2,0.0,0.0,0.0,0.0,8.372048611111113,1.0
33.3,0.0,0.0,0.0,0.0,8.422558593749999,1.0
33.4,0.0,0.0,0.0,0.0,8.473220486111114,1.0
33.5,0.0,0.0,0.0,0.0,8.524034288194448,1.0
33.599999999999994,0.0,0.0,0.0,0.0,8.575000000000001,1.0
33.699999999999996,0.0,0.0,0.0,0.0,8.62611762152778,1.0
33.800000000000004,0.0,0.0,0.0,0.0,8.677387152777783,1.0
33.9,0.0,0.0,0.0,0.0,8.728808593750001,1.0
34.0,0.0,0.0,0.0,0.0,8.780381944444446,1.0
34.099999999999994,0.0,0.0,0.0,0.0,8.832107204861114,1.0
34.199999999999996,0.0,0.0,0.0,0.0,8.883984375,1.0
34.3,0.0,0.0,0.0,0.0,8.936013454861115,1.0
34.4,0.0,0.0,0.0,0.0,8.988194444444446,1.0
34.5,0.0,0.0,0.0,0.0,9.040527343750002,1.0
34.6,0.0,0.0,0.0,0.0,9.093012152777781,1.0
34.699999999999996,0.0,0.0,0.0,0.0,9.145648871527778,1.0
34.8,0.0,0.0,0.0,0.0,9.198437500000002,1.0
34.9,0.0,0.0,0.0,0.0,9.251378038194447,1.0
35.0,0.0,0.0,0.0,0.0,9.304470486111112,1.0
35.1,0.0,0.0,0.0,0.0,9.357714843750003,1.0
35.2,0.0,0.0,0.0,0.0,9.411111111111117,1.0
35.3,0.0,0.0,0.0,0.0,9.464659288194447,1.0
35.4,0.0,0.0,0.0,0.0,9.518359375000003,1.0
35.49999999999999,0.0,0.0,0.0,0.0,9.57221137152778,1.0
35.6,0.0,0.0,0.0,0.0,9.62621527777778,1.0
35.7,0.0,0.0,0.0,0.0,9.680371093750004,1.0
35.8,0.0,0.0,0.0,0.0,9.734678819444447,1.0
35.9,0.0,0.0,0.0,0.0,9.789138454861112,1.0
36.0,0.0,0.0,0.0,0.0,9.843750000000005,1.0
36.099999999999994,0.0,0.0,0.0,0.0,9.898513454861112,1.0
36.199999999999996,0.0,0.0,0.0,0.0,9.953428819444449,1.0
36.300000000000004,0.0,0.0,0.0,0.0,10.008496093750002,1.0
36.4,0.0,0.0,0.0,0.0,10.063715277777781,1.0
36.5,0.0,0.0,0.0,0.0,10.11908637152778,1.0
36.599999999999994,0.0,0.0,0.0,0.0,10.174609375000001,1.0
36.699999999999996,0.0,0.0,0.0,0.0,10.230284288194447,1.0
36.8,0.0,0.0,0.0,0.0,10.286111111111113,1.0
36.9,0.0,0.0,0.0,0.0,10.342089843750003,1.0
37.0,0.0,0.0,0.0,0.0,10.398220486111114,1.0
37.1,0.0,0.0,0.0,0.0,10.45450303819445,1.0
37.199999999999996,0.0,0.0,0.0,0.0,10.5109375,1.0
37.3,0.0,0.0,0.0,0.0,10.56752387152778,1.0
